transcript_id,num_exon
C329_r001,1
C329_r002,1
C329_r003,1
C329_r004,1
C329_r005,1
C329_r006,1
C329_r007,1
C329_r008,1
C329_t001,1
C329_t002,2
C329_t003,1
C329_t004,1
C329_t005,1
C329_t006,2
C329_t007,1
C329_t008,1
C329_t009,1
C329_t010,1
C329_t011,1
C329_t012,1
C329_t013,1
C329_t014,1
C329_t015,1
C329_t016,1
C329_t017,1
C329_t018,2
C329_t019,1
C329_t020,2
C329_t021,1
C329_t022,1
C329_t023,1
C329_t024,1
C329_t025,1
C329_t026,1
C329_t027,2
C329_t028,2
C329_t029,1
C329_t030,1
C329_t031,1
C329_t032,1
C329_t033,2
C329_t034,2
C329_t035,1
C329_t036,1
C329_t037,1
C329_t038,1
KY47_r001,1
KY47_r002,1
KY47_r003,1
KY47_t001,1
KY47_t002,1
KY47_t003,1
KY47_t004,1
KY47_t005,1
KY47_t006,1
KY47_t007,1
KY47_t008,1
KY47_t009,1
KY47_t010,1
KY47_t011,1
KY47_t012,1
KY47_t013,1
KY47_t014,1
KY47_t015,1
KY47_t016,1
KY47_t017,1
KY47_t018,1
KY47_t019,1
KY47_t020,1
KY47_t021,1
KY47_t022,1
KY47_t023,1
KY47_t024,1
KY47_t025,1
TRNAA-AGC,1
TRNAA-AGC_1,1
TRNAA-AGC_10,1
TRNAA-AGC_11,1
TRNAA-AGC_12,1
TRNAA-AGC_13,1
TRNAA-AGC_14,1
TRNAA-AGC_15,1
TRNAA-AGC_16,1
TRNAA-AGC_17,1
TRNAA-AGC_2,1
TRNAA-AGC_3,1
TRNAA-AGC_4,1
TRNAA-AGC_5,1
TRNAA-AGC_6,1
TRNAA-AGC_7,1
TRNAA-AGC_8,1
TRNAA-AGC_9,1
TRNAA-CGC,1
TRNAA-CGC_1,1
TRNAA-CGC_2,1
TRNAA-CGC_3,1
TRNAA-UGC,1
TRNAA-UGC_1,1
TRNAA-UGC_10,1
TRNAA-UGC_11,1
TRNAA-UGC_12,1
TRNAA-UGC_13,1
TRNAA-UGC_14,1
TRNAA-UGC_2,1
TRNAA-UGC_3,1
TRNAA-UGC_4,1
TRNAA-UGC_5,1
TRNAA-UGC_6,1
TRNAA-UGC_7,1
TRNAA-UGC_8,1
TRNAA-UGC_9,1
TRNAC-GCA,1
TRNAC-GCA_1,1
TRNAC-GCA_10,1
TRNAC-GCA_11,1
TRNAC-GCA_12,1
TRNAC-GCA_13,1
TRNAC-GCA_14,1
TRNAC-GCA_15,1
TRNAC-GCA_16,1
TRNAC-GCA_17,1
TRNAC-GCA_18,1
TRNAC-GCA_19,1
TRNAC-GCA_2,1
TRNAC-GCA_20,1
TRNAC-GCA_21,1
TRNAC-GCA_22,1
TRNAC-GCA_23,1
TRNAC-GCA_24,1
TRNAC-GCA_25,1
TRNAC-GCA_26,1
TRNAC-GCA_27,1
TRNAC-GCA_28,1
TRNAC-GCA_29,1
TRNAC-GCA_3,1
TRNAC-GCA_30,1
TRNAC-GCA_4,1
TRNAC-GCA_5,1
TRNAC-GCA_6,1
TRNAC-GCA_7,1
TRNAC-GCA_8,1
TRNAC-GCA_9,1
TRNAD-GUC,1
TRNAD-GUC_1,1
TRNAD-GUC_10,1
TRNAD-GUC_11,1
TRNAD-GUC_12,1
TRNAD-GUC_13,1
TRNAD-GUC_14,1
TRNAD-GUC_15,1
TRNAD-GUC_16,1
TRNAD-GUC_17,1
TRNAD-GUC_18,1
TRNAD-GUC_19,1
TRNAD-GUC_2,1
TRNAD-GUC_20,1
TRNAD-GUC_21,1
TRNAD-GUC_22,1
TRNAD-GUC_23,1
TRNAD-GUC_24,1
TRNAD-GUC_25,1
TRNAD-GUC_26,1
TRNAD-GUC_27,1
TRNAD-GUC_28,1
TRNAD-GUC_3,1
TRNAD-GUC_4,1
TRNAD-GUC_5,1
TRNAD-GUC_6,1
TRNAD-GUC_7,1
TRNAD-GUC_8,1
TRNAD-GUC_9,1
TRNAE-CUC,1
TRNAE-CUC_1,1
TRNAE-CUC_10,1
TRNAE-CUC_11,1
TRNAE-CUC_12,1
TRNAE-CUC_13,1
TRNAE-CUC_14,1
TRNAE-CUC_15,1
TRNAE-CUC_16,1
TRNAE-CUC_17,1
TRNAE-CUC_18,1
