transcript_id,num_exon
B6K20_mgr01,1
B6K20_mgr02,1
B6K20_mgt01,1
B6K20_mgt02,1
B6K20_mgt03,1
B6K20_mgt04,1
B6K20_mgt05,1
B6K20_mgt06,1
B6K20_mgt07,1
B6K20_mgt08,1
B6K20_mgt09,1
B6K20_mgt10,1
B6K20_mgt11,1
B6K20_mgt12,1
B6K20_mgt13,1
B6K20_mgt14,1
B6K20_mgt15,1
B6K20_mgt16,1
B6K20_mgt17,1
B6K20_mgt18,1
B6K20_mgt19,1
B6K20_mgt20,1
B6K20_mgt21,1
B6K20_mgt22,1
LOC111162660,2
LOC111162803,2
LOC111162933,3
LOC111162934,2
LOC111163083,2
LOC111163084,2
LOC111164195,6
LOC111164198,4
LOC111171032,2
LOC111171083,2
LOC111171118,3
LOC111171129,5
LOC111171173,5
LOC111171201,3
LOC111171234,6
LOC111171287,2
LOC111171290,2
LOC111171294,3
LOC111171308,2
LOC111171314,2
LOC111171323,2
LOC111171330,3
LOC111171334,2
LOC111171377,2
LOC111171387,2
LOC111175961,7
LOC111175983,5
LOC111176060,3
LOC111176071,2
LOC111176079,2
LOC111176085,2
LOC111177443,3
LOC111177454,2
LOC111177460,3
LOC111177468,2
LOC111177473,2
LOC111177492,2
LOC111181832,2
LOC111182712,3
LOC111184482,4
LOC111187394,2
LOC115801479,2
LOC115801713,5
LOC115802481,2
LOC115802497,2
LOC115802499,4
LOC115803435,2
LOC115803650,2
LOC115804091,4
LOC115804092,3
TRNAA-AGC,1
TRNAA-AGC_1,1
TRNAA-AGC_10,1
TRNAA-AGC_11,1
TRNAA-AGC_12,1
TRNAA-AGC_13,1
TRNAA-AGC_14,1
TRNAA-AGC_2,1
TRNAA-AGC_3,1
TRNAA-AGC_4,1
TRNAA-AGC_5,1
TRNAA-AGC_6,1
TRNAA-AGC_7,1
TRNAA-AGC_8,1
TRNAA-AGC_9,1
TRNAA-CGC,1
TRNAA-CGC_1,1
TRNAA-CGC_2,1
TRNAA-CGC_3,1
TRNAA-CGC_4,1
TRNAA-CGC_5,1
TRNAA-CGC_6,1
TRNAA-CGC_7,1
TRNAA-UGC,1
TRNAA-UGC_1,1
TRNAA-UGC_10,1
TRNAA-UGC_11,1
TRNAA-UGC_12,1
TRNAA-UGC_13,1
TRNAA-UGC_14,1
TRNAA-UGC_15,1
TRNAA-UGC_16,1
TRNAA-UGC_17,1
TRNAA-UGC_18,1
TRNAA-UGC_19,1
TRNAA-UGC_2,1
TRNAA-UGC_20,1
TRNAA-UGC_21,1
TRNAA-UGC_22,1
TRNAA-UGC_3,1
TRNAA-UGC_4,1
TRNAA-UGC_5,1
TRNAA-UGC_6,1
TRNAA-UGC_7,1
TRNAA-UGC_8,1
TRNAA-UGC_9,1
TRNAC-GCA,1
TRNAC-GCA_1,1
TRNAC-GCA_10,1
TRNAC-GCA_11,1
TRNAC-GCA_12,1
TRNAC-GCA_13,1
TRNAC-GCA_14,1
TRNAC-GCA_15,1
TRNAC-GCA_16,1
TRNAC-GCA_17,1
TRNAC-GCA_18,1
TRNAC-GCA_2,1
TRNAC-GCA_3,1
TRNAC-GCA_4,1
TRNAC-GCA_5,1
TRNAC-GCA_6,1
TRNAC-GCA_7,1
TRNAC-GCA_8,1
TRNAC-GCA_9,1
TRNAD-AUC,2
TRNAD-AUC_1,1
TRNAD-AUC_2,1
TRNAD-GUC,1
TRNAD-GUC_1,1
TRNAD-GUC_10,1
TRNAD-GUC_11,1
TRNAD-GUC_12,1
TRNAD-GUC_13,1
TRNAD-GUC_14,1
TRNAD-GUC_15,1
TRNAD-GUC_16,1
TRNAD-GUC_17,1
TRNAD-GUC_18,1
TRNAD-GUC_19,1
TRNAD-GUC_2,1
TRNAD-GUC_20,1
TRNAD-GUC_21,1
TRNAD-GUC_22,1
TRNAD-GUC_23,1
TRNAD-GUC_24,1
TRNAD-GUC_25,1
TRNAD-GUC_26,1
TRNAD-GUC_3,1
TRNAD-GUC_4,1
TRNAD-GUC_5,1
TRNAD-GUC_6,1
TRNAD-GUC_7,1
TRNAD-GUC_8,1
TRNAD-GUC_9,1
TRNAE-CUC,1
TRNAE-CUC_1,1
TRNAE-CUC_10,1
TRNAE-CUC_11,1
TRNAE-CUC_12,1
TRNAE-CUC_13,1
TRNAE-CUC_14,1
TRNAE-CUC_15,1
TRNAE-CUC_16,1
TRNAE-CUC_17,1
TRNAE-CUC_18,1
TRNAE-CUC_19,1
TRNAE-CUC_2,1
TRNAE-CUC_20,1
TRNAE-CUC_21,1
TRNAE-CUC_22,1
TRNAE-CUC_23,1
TRNAE-CUC_24,1
TRNAE-CUC_25,1
TRNAE-CUC_26,1
TRNAE-CUC_27,1
TRNAE-CUC_28,1
TRNAE-CUC_29,1
TRNAE-CUC_3,1
TRNAE-CUC_30,1
TRNAE-CUC_31,1
TRNAE-CUC_32,1
TRNAE-CUC_33,1
TRNAE-CUC_34,1
TRNAE-CUC_35,1
TRNAE-CUC_36,1
TRNAE-CUC_37,1
TRNAE-CUC_38,1
TRNAE-CUC_39,1
TRNAE-CUC_4,1
TRNAE-CUC_40,1
TRNAE-CUC_41,1
TRNAE-CUC_42,1
TRNAE-CUC_43,1
TRNAE-CUC_44,1
TRNAE-CUC_45,1
TRNAE-CUC_46,1
TRNAE-CUC_47,1
TRNAE-CUC_48,1
TRNAE-CUC_49,1
TRNAE-CUC_5,1
TRNAE-CUC_50,1
TRNAE-CUC_51,1
TRNAE-CUC_52,1
TRNAE-CUC_53,1
TRNAE-CUC_54,1
TRNAE-CUC_55,1
TRNAE-CUC_56,1
TRNAE-CUC_57,1
TRNAE-CUC_58,1
TRNAE-CUC_59,1
TRNAE-CUC_6,1
TRNAE-CUC_60,1
TRNAE-CUC_61,1
TRNAE-CUC_62,1
TRNAE-CUC_63,1
TRNAE-CUC_64,1
TRNAE-CUC_65,1
TRNAE-CUC_66,1
TRNAE-CUC_67,1
TRNAE-CUC_68,1
TRNAE-CUC_69,1
TRNAE-CUC_7,1
TRNAE-CUC_70,1
TRNAE-CUC_71,1
TRNAE-CUC_72,1
TRNAE-CUC_73,1
TRNAE-CUC_74,1
