generation,leftchild,rightchild,abstime,betainit,betashift
0,Drosophila_grimshawi,Drosophila_willistoni,0,0.5,0
1000,Drosophila_grimshawi,Drosophila_willistoni,0,2.14733,-0.187976
1000,Drosophila_sechellia,Drosophila_ananassae,16.0402,0.607428,-0.0781396
2000,Drosophila_grimshawi,Drosophila_willistoni,0,2.26785,-0.0711474
3000,Drosophila_grimshawi,Drosophila_willistoni,0,3.13052,-0.0711474
4000,Drosophila_grimshawi,Drosophila_willistoni,0,0.119389,-0.0442825
5000,Drosophila_grimshawi,Drosophila_willistoni,0,1.72829,-0.0814545
6000,Drosophila_grimshawi,Drosophila_willistoni,0,2.48262,-0.0814545
6000,Drosophila_grimshawi,Drosophila_mojavensis,2.22759,0.0150352,0.00784795
7000,Drosophila_grimshawi,Drosophila_willistoni,0,1.70852,0.000274855
7000,Drosophila_grimshawi,Drosophila_mojavensis,1.4121,0.00674688,0.00784795
7000,Drosophila_willistoni,NA,48.6594,0.666384,-0.0331859
7000,Drosophila_persimilis,Drosophila_sechellia,8.17493,0.224465,-0.0216664
8000,Drosophila_grimshawi,Drosophila_willistoni,0,1.06292,-0.0970082
9000,Drosophila_grimshawi,Drosophila_willistoni,0,2.36958,-0.0487744
9000,Drosophila_grimshawi,Drosophila_mojavensis,1.8931,0.00120357,0.00784795
9000,Drosophila_persimilis,Drosophila_sechellia,7.67737,0.0489022,-0.0216664
10000,Drosophila_grimshawi,Drosophila_willistoni,0,0.177084,-0.053504
11000,Drosophila_grimshawi,Drosophila_willistoni,0,0.168944,-0.053504
12000,Drosophila_grimshawi,Drosophila_willistoni,0,1.09879,-0.0424277
12000,Drosophila_virilis,NA,38.3208,0.208768,-0.00107401
12000,Drosophila_grimshawi,Drosophila_mojavensis,0.744128,0.00154351,0.030218
12000,Drosophila_ananassae,NA,30.364,0.451229,0.0632544
12000,Drosophila_ananassae,NA,39.9028,1.25753,-0.0343572
12000,Drosophila_persimilis,Drosophila_sechellia,9.17884,0.0441578,0.0811849
13000,Drosophila_grimshawi,Drosophila_willistoni,0,3.27353,-0.0537259
13000,Drosophila_mojavensis,NA,39.8784,1.95349,0.00193912
13000,Drosophila_grimshawi,Drosophila_mojavensis,0.193254,0.00373237,0.100633
13000,Drosophila_willistoni,NA,45.6136,0.632729,0.0435184
13000,Drosophila_sechellia,NA,47.6644,0.295149,-0.00297308
13000,Drosophila_persimilis,Drosophila_sechellia,5.01639,0.0469127,-0.0181504
14000,Drosophila_grimshawi,Drosophila_willistoni,0,1.98596,-0.0537259
14000,Drosophila_grimshawi,Drosophila_mojavensis,0.0926982,0.0159629,0.100633
14000,Drosophila_sechellia,NA,48.6028,0.807591,-0.00297308
14000,Drosophila_persimilis,Drosophila_sechellia,4.14571,0.0878054,-0.0181504
15000,Drosophila_grimshawi,Drosophila_willistoni,0,1.4332,-0.0424277
15000,Drosophila_grimshawi,Drosophila_mojavensis,6.28348,0.00528477,-0.0118084
15000,Drosophila_persimilis,Drosophila_sechellia,6.54982,0.0594039,-0.0173205
16000,Drosophila_grimshawi,Drosophila_willistoni,0,2.08611,-0.0424277
16000,Drosophila_mojavensis,NA,45.6633,0.329727,0.0240306
16000,Drosophila_grimshawi,Drosophila_mojavensis,4.91907,0.0140163,-0.0118084
16000,Drosophila_persimilis,Drosophila_sechellia,8.63384,0.0472981,-0.0173205
17000,Drosophila_grimshawi,Drosophila_willistoni,0,0.490411,-0.053504
17000,Drosophila_erecta,NA,48.8194,0.730957,-0.0461471
17000,Drosophila_ananassae,NA,41.7155,2.51877,0.0150827
18000,Drosophila_grimshawi,Drosophila_willistoni,0,0.415512,-0.053504
18000,Drosophila_grimshawi,NA,22.7509,0.135459,-0.0420723
19000,Drosophila_grimshawi,Drosophila_willistoni,0,0.280876,-0.053504
20000,Drosophila_grimshawi,Drosophila_willistoni,0,0.365318,-0.053504
21000,Drosophila_grimshawi,Drosophila_willistoni,0,0.281109,-0.053504
22000,Drosophila_grimshawi,Drosophila_willistoni,0,0.974297,-0.0708632
23000,Drosophila_grimshawi,Drosophila_willistoni,0,0.898104,-0.0708632
23000,Drosophila_grimshawi,NA,48.9051,0.674239,-0.037582
24000,Drosophila_grimshawi,Drosophila_willistoni,0,1.9897,-0.103432
24000,Drosophila_persimilis,Drosophila_sechellia,0.629236,0.0338155,-0.0173205
25000,Drosophila_grimshawi,Drosophila_willistoni,0,1.05622,-0.0834138
25000,Drosophila_sechellia,NA,49.744,1.01547,0.0416391
26000,Drosophila_grimshawi,Drosophila_willistoni,0,1.88327,0.0439665
26000,Drosophila_mojavensis,NA,37.6401,0.471065,-0.0197564
26000,Drosophila_virilis,NA,49.3093,0.444011,0.00654552
26000,Drosophila_grimshawi,Drosophila_mojavensis,2.22931,0.0942798,-0.131602
26000,Drosophila_willistoni,NA,9.79531,0.118816,-0.0783286
26000,Drosophila_persimilis,NA,14.0664,1.08497,0.0515495
26000,Drosophila_persimilis,Drosophila_sechellia,1.55657,1.22217,-0.0402004
27000,Drosophila_grimshawi,Drosophila_willistoni,0,1.69005,0.0285533
27000,Drosophila_grimshawi,NA,8.57111,0.0620491,-0.0317505
27000,Drosophila_grimshawi,NA,42.9491,0.0334869,0.0229227
27000,Drosophila_mojavensis,NA,45.2453,0.869068,-0.026707
27000,Drosophila_grimshawi,Drosophila_mojavensis,4.03313,0.0942798,-0.131602
27000,Drosophila_persimilis,NA,31.5075,1.14732,0.00209117
27000,Drosophila_sechellia,Drosophila_ananassae,14.0881,0.307791,-0.0821926
27000,Drosophila_persimilis,Drosophila_sechellia,1.22314,1.0877,-0.106812
28000,Drosophila_grimshawi,Drosophila_willistoni,0,2.302,0.0285533
28000,Drosophila_grimshawi,Drosophila_mojavensis,2.79981,0.0950206,-0.113767
28000,Drosophila_persimilis,Drosophila_sechellia,12.6211,0.39458,-0.0821926
29000,Drosophila_grimshawi,Drosophila_willistoni,0,0.246795,-0.0497808
30000,Drosophila_grimshawi,Drosophila_willistoni,0,1.52051,-0.0404886
30000,Drosophila_virilis,NA,43.8356,0.602564,0.00235457
30000,Drosophila_grimshawi,Drosophila_mojavensis,2.44771,0.140463,-0.0496787
30000,Drosophila_ananassae,NA,29.6177,0.559822,-0.00107437
30000,Drosophila_persimilis,Drosophila_sechellia,0.142569,0.0839113,-0.0286759
31000,Drosophila_grimshawi,Drosophila_willistoni,0,1.40361,-0.0404886
31000,Drosophila_mojavensis,NA,37.4272,1.3099,0.0190894
31000,Drosophila_grimshawi,Drosophila_mojavensis,1.49975,0.118289,-0.0496787
31000,Drosophila_persimilis,Drosophila_sechellia,1.00912,0.196203,-0.0286759
32000,Drosophila_grimshawi,Drosophila_willistoni,0,1.61747,-0.0371418
32000,Drosophila_grimshawi,Drosophila_mojavensis,2.77115,0.541023,-0.0358573
32000,Drosophila_persimilis,Drosophila_sechellia,11.9317,0.172244,-0.0286759
33000,Drosophila_grimshawi,Drosophila_willistoni,0,1.12679,-0.137398
33000,Drosophila_sechellia,Drosophila_erecta,35.4322,0.1967,-0.0300129
33000,Drosophila_persimilis,Drosophila_sechellia,5.21688,0.00854589,-0.0574342
34000,Drosophila_grimshawi,Drosophila_willistoni,0,0.491368,-0.0733493
35000,Drosophila_grimshawi,Drosophila_willistoni,0,0.369437,-0.0949373
35000,Drosophila_sechellia,NA,48.4618,1.82982,-0.00852109
36000,Drosophila_grimshawi,Drosophila_willistoni,0,0.170199,-0.0949373
36000,Drosophila_sechellia,NA,48.8764,1.46364,0.0476457
37000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0598585,-0.0689558
37000,Drosophila_sechellia,NA,49.6241,0.628261,0.0476457
38000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0635822,-0.0689558
38000,Drosophila_persimilis,NA,25.2183,0.116015,0.0895343
38000,Drosophila_mojavensis,NA,19.2464,0.00934225,-0.0614041
38000,Drosophila_sechellia,Drosophila_simulans,46.6109,0.866646,-0.0316418
39000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0616595,-0.0508236
39000,Drosophila_sechellia,Drosophila_simulans,46.3698,0.100834,-0.0316418
40000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0390157,-0.0508236
40000,Drosophila_sechellia,Drosophila_melanogaster,42.745,0.136531,-0.0316418
41000,Drosophila_grimshawi,Drosophila_willistoni,0,0.395306,-0.0633156
42000,Drosophila_grimshawi,Drosophila_willistoni,0,0.409951,-0.0633156
43000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0925954,-0.0949373
43000,Drosophila_sechellia,Drosophila_melanogaster,41.1125,0.195139,-0.0458668
44000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0507229,-0.0508236
44000,Drosophila_grimshawi,NA,24.7173,0.266555,0.0150084
44000,Drosophila_sechellia,Drosophila_melanogaster,42.938,0.165704,-0.0229565
45000,Drosophila_grimshawi,Drosophila_willistoni,0,0.017364,-0.04451
45000,Drosophila_sechellia,Drosophila_melanogaster,44.042,0.273232,0.0360759
46000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0113909,-0.0875833
46000,Drosophila_sechellia,Drosophila_melanogaster,41.6904,0.163403,0.0360759
47000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0649169,-0.0358137
48000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0287244,-0.0465643
48000,Drosophila_sechellia,Drosophila_melanogaster,39.9685,0.198188,-0.0197748
49000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0716656,-0.113543
49000,Drosophila_sechellia,Drosophila_melanogaster,42.9883,0.234445,0.0103631
50000,Drosophila_grimshawi,Drosophila_willistoni,0,0.071512,-0.123284
50000,Drosophila_sechellia,Drosophila_melanogaster,40.5683,0.315099,-0.0613368
51000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0520982,-0.123284
51000,Drosophila_sechellia,Drosophila_melanogaster,41.9574,0.0420383,0.0886047
52000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0362089,-0.0756535
52000,Drosophila_sechellia,Drosophila_simulans,46.5481,1.01111,0.0123721
52000,Drosophila_melanogaster,NA,45.2797,0.0791754,0.0886047
53000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0349424,-0.113543
53000,Drosophila_sechellia,Drosophila_melanogaster,43.2822,0.0926385,-0.0311989
54000,Drosophila_grimshawi,Drosophila_willistoni,0,0.133446,-0.113543
54000,Drosophila_sechellia,Drosophila_melanogaster,41.2949,0.0433902,-0.0311989
55000,Drosophila_grimshawi,Drosophila_willistoni,0,0.142109,-0.113543
55000,Drosophila_sechellia,Drosophila_erecta,37.8147,0.140142,-0.0311989
56000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0520865,-0.112719
56000,Drosophila_sechellia,Drosophila_erecta,37.646,0.0562271,-0.0311989
57000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0887074,-0.112719
57000,Drosophila_sechellia,Drosophila_erecta,33.5052,0.0554514,-0.0311989
58000,Drosophila_grimshawi,Drosophila_willistoni,0,0.179096,-0.112719
58000,Drosophila_sechellia,Drosophila_erecta,36.0841,0.0386954,-0.0311989
59000,Drosophila_grimshawi,Drosophila_willistoni,0,0.140111,-0.112719
59000,Drosophila_sechellia,Drosophila_erecta,29.098,0.0355343,0.0124991
60000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0930885,-0.112719
60000,Drosophila_yakuba,NA,49.2175,0.164852,0.0129684
60000,Drosophila_sechellia,Drosophila_erecta,30.4561,0.0418961,0.0124991
61000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0973105,-0.112719
61000,Drosophila_sechellia,Drosophila_melanogaster,40.3419,0.0407872,0.0365657
62000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0279387,0.00114161
62000,Drosophila_willistoni,NA,46.2027,1.57284,0.0171533
63000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0304029,-0.0748296
63000,Drosophila_sechellia,Drosophila_melanogaster,42.1739,0.0959392,-0.0490384
64000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0158743,-0.0505812
64000,Drosophila_sechellia,Drosophila_melanogaster,41.5639,0.564384,-0.0290141
65000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0307199,-0.0837602
65000,Drosophila_sechellia,Drosophila_melanogaster,42.7221,0.161988,-0.0728721
66000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0854955,-0.0837602
66000,Drosophila_grimshawi,NA,33.8152,0.2032,0.0444402
66000,Drosophila_sechellia,Drosophila_melanogaster,40.0497,0.146815,-0.0137099
67000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0402438,-0.0884706
67000,Drosophila_sechellia,Drosophila_melanogaster,38.7178,0.196293,-0.014009
68000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0345959,-0.0884706
68000,Drosophila_sechellia,Drosophila_melanogaster,40.7776,0.292879,-0.136712
69000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0445326,-0.0884706
69000,Drosophila_sechellia,Drosophila_melanogaster,44.032,1.82061,-0.0853712
70000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0297918,0.0149739
71000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00954863,-0.0884706
71000,Drosophila_sechellia,Drosophila_melanogaster,43.635,0.373707,-0.00218963
71000,Drosophila_erecta,NA,45.586,0.498334,0.0631733
72000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0585666,-0.0837602
72000,Drosophila_sechellia,Drosophila_erecta,36.8801,0.340867,-0.126014
73000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0597761,-0.0837602
73000,Drosophila_sechellia,Drosophila_erecta,32.0592,0.345818,-0.0756927
74000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0834632,-0.0837602
74000,Drosophila_sechellia,Drosophila_erecta,24.0959,0.150946,-0.0611245
75000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0230537,-0.025366
75000,Drosophila_sechellia,Drosophila_erecta,21.8369,0.156126,-0.0611245
76000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00583873,0.0367717
77000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0125612,-0.062322
77000,Drosophila_sechellia,Drosophila_melanogaster,43.1673,0.0987078,-0.00696433
78000,Drosophila_grimshawi,Drosophila_willistoni,0,0.174915,-0.025366
79000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0746875,-0.025366
80000,Drosophila_grimshawi,Drosophila_willistoni,0,0.022164,-0.0013629
80000,Drosophila_grimshawi,NA,12.4129,0.144231,-0.0073522
80000,Drosophila_grimshawi,NA,47.9471,0.887218,-0.00276281
81000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0200849,-0.00363182
81000,Drosophila_sechellia,Drosophila_simulans,45.8245,0.0617965,0.0239312
82000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0415371,-0.0711665
82000,Drosophila_sechellia,Drosophila_melanogaster,42.457,0.0819157,-0.0167275
83000,Drosophila_grimshawi,Drosophila_willistoni,0,0.02412,-0.0711665
83000,Drosophila_sechellia,Drosophila_melanogaster,42.8453,0.044497,-0.0167275
84000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0900711,0.0128401
85000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0253607,0.0200555
86000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0131909,0.0200555
87000,Drosophila_grimshawi,Drosophila_willistoni,0,0.028611,-0.00192497
88000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0816807,-0.0103585
89000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0448127,-0.0103585
89000,Drosophila_persimilis,NA,49.098,0.0414371,0.0119663
90000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0257884,-0.00192497
90000,Drosophila_persimilis,NA,49.098,0.0414371,0.0119663
91000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0399524,-0.0103585
92000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0286448,-0.0103585
93000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0632473,-0.0103585
94000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0284744,-0.00784402
94000,Drosophila_sechellia,NA,48.0754,0.854118,0.0154049
95000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0546622,-0.00784402
95000,Drosophila_mojavensis,NA,49.0277,0.267352,0.119805
96000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0512957,-0.0130985
97000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0458413,-0.0130985
98000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0607011,-0.0130985
98000,Drosophila_willistoni,NA,41.5023,1.19215,0.0347714
98000,Drosophila_willistoni,NA,43.9297,1.2435,-0.0767895
98000,Drosophila_persimilis,NA,25.776,0.558506,-0.00559269
99000,Drosophila_grimshawi,Drosophila_willistoni,0,0.06126,-0.0411228
99000,Drosophila_sechellia,Drosophila_simulans,44.9893,0.18703,0.00629447
100000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0197834,-0.064001
100000,Drosophila_sechellia,Drosophila_melanogaster,39.7614,0.0793401,-0.0101894
101000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00343989,-0.00829025
101000,Drosophila_persimilis,Drosophila_sechellia,7.76803,0.00642052,0.0651363
102000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0457383,-0.0265712
103000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0545547,-0.0130985
104000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0145416,-0.0780117
104000,Drosophila_persimilis,Drosophila_sechellia,4.55402,0.0120955,0.0450281
105000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00613787,-0.0696017
105000,Drosophila_sechellia,Drosophila_erecta,16.3516,0.0295453,-0.0107806
106000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0202684,-0.0713506
106000,Drosophila_willistoni,NA,49.5857,0.250407,0.0893739
106000,Drosophila_sechellia,NA,47.6561,1.15486,0.00299206
106000,Drosophila_sechellia,Drosophila_ananassae,15.1476,0.0920149,-0.0107806
107000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00725222,-0.062409
107000,Drosophila_willistoni,NA,25.5698,0.457784,-0.0269743
107000,Drosophila_sechellia,Drosophila_ananassae,13.5958,0.0339541,-0.0107806
108000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0184666,-0.062409
108000,Drosophila_persimilis,Drosophila_sechellia,12.6053,0.0318149,0.0645136
109000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0439761,0.00847957
110000,Drosophila_grimshawi,Drosophila_willistoni,0,0.045743,0.00847957
111000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0350789,-0.00606742
111000,Drosophila_willistoni,NA,44.3262,0.368963,-0.0506847
112000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0280353,-0.0480637
112000,Drosophila_sechellia,Drosophila_simulans,44.7168,0.18378,-0.0769341
113000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00830009,-0.0480637
113000,Drosophila_sechellia,Drosophila_melanogaster,41.2225,0.147856,-0.0361214
114000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00678799,-0.0480637
114000,Drosophila_sechellia,Drosophila_melanogaster,39.8188,0.0619884,-0.00540843
115000,Drosophila_grimshawi,Drosophila_willistoni,0,0.016188,-0.0480637
115000,Drosophila_sechellia,Drosophila_melanogaster,42.504,0.0636855,-0.0273237
116000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00776197,-0.0480637
116000,Drosophila_sechellia,NA,46.8311,0.903236,-0.00593206
116000,Drosophila_sechellia,Drosophila_melanogaster,39.5339,0.0326263,0.00155632
117000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0100686,-0.0480637
117000,Drosophila_sechellia,Drosophila_melanogaster,43.7932,0.0800485,-0.0477297
118000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00445346,-0.0480637
118000,Drosophila_sechellia,Drosophila_melanogaster,42.3056,0.129711,-0.0176905
119000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0209822,-0.0718574
119000,Drosophila_sechellia,Drosophila_melanogaster,40.2945,0.0579848,-0.0152242
120000,Drosophila_grimshawi,Drosophila_willistoni,0,0.047756,-0.0843213
120000,Drosophila_sechellia,Drosophila_melanogaster,38.7526,0.0815864,-0.0152242
121000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0334958,-0.0843213
121000,Drosophila_sechellia,Drosophila_melanogaster,41.1476,0.118096,0.0758117
122000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0961228,-0.0843213
122000,Drosophila_grimshawi,NA,28.2268,0.637517,0.0992611
122000,Drosophila_willistoni,NA,19.036,0.0226424,-0.0341807
122000,Drosophila_sechellia,Drosophila_melanogaster,42.5529,0.097483,-0.0299076
123000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0671823,-0.00858189
124000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0274152,-0.00858189
124000,Drosophila_willistoni,NA,41.0261,1.99087,-0.0824202
125000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0297532,-0.00858189
126000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0264636,-0.107918
126000,Drosophila_sechellia,Drosophila_erecta,33.0375,0.0735592,-0.0462521
127000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0378209,-0.107918
127000,Drosophila_sechellia,Drosophila_erecta,38.3683,0.215588,-0.0249579
128000,Drosophila_grimshawi,Drosophila_willistoni,0,0.034831,-0.039426
128000,Drosophila_sechellia,NA,47.8936,0.409055,0.0662944
128000,Drosophila_ananassae,NA,25.6026,1.06887,0.0188398
129000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0220893,-0.0894777
129000,Drosophila_mojavensis,NA,22.6658,0.0516923,0.000845608
129000,Drosophila_sechellia,Drosophila_melanogaster,41.4141,0.445861,0.0362187
130000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0466803,-0.107918
130000,Drosophila_sechellia,Drosophila_erecta,37.9129,0.054525,-0.0162646
131000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0374776,-0.107918
131000,Drosophila_sechellia,Drosophila_erecta,34.6502,0.0288852,0.0476445
131000,Drosophila_ananassae,NA,48.4413,0.404009,0.0276705
132000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0309869,-0.107918
132000,Drosophila_sechellia,Drosophila_erecta,34.0857,0.0913445,0.0476445
133000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0246576,-0.107918
133000,Drosophila_sechellia,Drosophila_erecta,20.6737,0.170039,0.0184871
134000,Drosophila_grimshawi,Drosophila_willistoni,0,0.016378,-0.107918
134000,Drosophila_sechellia,Drosophila_erecta,24.0553,0.287467,-0.0508938
135000,Drosophila_grimshawi,Drosophila_willistoni,0,0.011875,-0.100362
135000,Drosophila_sechellia,Drosophila_erecta,25.9301,0.0489108,-0.0265112
136000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0293376,-0.105368
136000,Drosophila_sechellia,Drosophila_melanogaster,44.0841,0.118407,0.0958683
137000,Drosophila_grimshawi,Drosophila_willistoni,0,0.01664,-0.0654991
137000,Drosophila_sechellia,Drosophila_erecta,37.3022,0.225663,-0.0750638
138000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0358416,-0.0676598
138000,Drosophila_sechellia,Drosophila_melanogaster,39.6111,0.0865731,0.00476027
139000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0320956,-0.0676598
