generation,leftchild,rightchild,abstime,betainit,betashift
0,Ciona_intestinalis,Strongylocentrotus_purpuratus,0,0.5,0
1000,Ciona_intestinalis,Strongylocentrotus_purpuratus,0,6.16033,0
1000,Poecilia_reticulata,Danio_rerio,335.971,0.57593,-0.00263265
1000,Alligator_sinensis,Alligator_mississippiensis,605.195,1.06713,0.0504585
1000,Felis_catus,Canis_lupus_familiaris,607.227,0.641825,-0.0176484
1000,Branchiostoma_belcheri,Branchiostoma_floridae,39.0921,0.201885,0.0228161
2000,Ciona_intestinalis,Strongylocentrotus_purpuratus,0,12.1087,0
2000,Ciona_intestinalis,NA,319.15,0.962064,-0.0150618
2000,Poecilia_reticulata,Danio_rerio,335,0.156314,-0.00263265
2000,Delphinapterus_leucas,Tursiops_truncatus,653.739,0.541543,0.10313
2000,Felis_catus,Delphinapterus_leucas,605.115,0.313449,-0.0176484
2000,Branchiostoma_belcheri,Branchiostoma_floridae,57.1563,0.156809,0.0228161
3000,Ciona_intestinalis,Strongylocentrotus_purpuratus,0,17.9527,0
3000,Poecilia_reticulata,Danio_rerio,355.909,0.156314,-0.00263265
3000,Gekko_japonicus,NA,513.363,0.0971357,-0.0417735
3000,Thamnophis_sirtalis,Gekko_japonicus,418.528,0.381295,0.10313
3000,Monodelphis_domestica,NA,625.554,0.449045,-0.0173753
3000,Felis_catus,Delphinapterus_leucas,604.85,0.446521,-0.0176484
3000,Ornithorhynchus_anatinus,NA,559.679,1.54415,0.0219674
3000,Ornithorhynchus_anatinus,NA,647.809,1.47948,-0.00783256
3000,Callorhinchus_milii,Poecilia_reticulata,57.9858,1.16148,0.0120845
3000,Branchiostoma_belcheri,Branchiostoma_floridae,31.344,0.960808,-0.0464551
3000,Branchiostoma_belcheri,Branchiostoma_floridae,403.886,0.988242,-0.046234
4000,Ciona_intestinalis,Strongylocentrotus_purpuratus,0,15.8154,0
4000,Ciona_intestinalis,NA,330.666,0.57459,0.0894152
4000,Callorhinchus_milii,NA,295.981,0.0877172,-0.0522694
4000,Poecilia_reticulata,Danio_rerio,371.623,0.0436073,-0.00263265
4000,Nanorana_parkeri,Xenopus_tropicalis,338.997,0.323718,-0.00809891
4000,Monodelphis_domestica,NA,631.661,0.700653,-0.0173753
4000,Orcinus_orca,NA,675.84,1.17514,-0.0137176
4000,Bos_taurus,NA,650.882,0.731824,-0.109545
4000,Galeopterus_variegatus,NA,630.832,0.553384,-0.109897
