generation,leftchild,rightchild,abstime,betainit,betashift
0,Ustilaginomycetes,Neocallimastigomycetes,0,0.5,0
1000,Ustilaginomycetes,Neocallimastigomycetes,0,10.3004,0.598998
1000,Pneumocystidomycetes,Schizosaccharomycetes,520.629,3.61645,-0.0703002
1000,Sordariomycetes,NA,878.877,1.72765,0.0689594
2000,Ustilaginomycetes,Neocallimastigomycetes,0,12.4997,0.320425
2000,Ustilaginomycetes,Malasseziomycetes,556.952,0.533857,-0.00720378
2000,Pneumocystidomycetes,Schizosaccharomycetes,487.93,0.100639,-0.0259338
2000,Neocallimastigomycetes,NA,466.233,0.465259,0.001917
2000,Neocallimastigomycetes,NA,467.938,1.49666,-0.0379282
2000,Pucciniomycetes,Microbotryomycetes,623.739,0.195198,-0.0302969
2000,Pneumocystidomycetes,Schizosaccharomycetes,504.279,2.7471,-0.0703002
3000,Ustilaginomycetes,Neocallimastigomycetes,0,59.0775,0.0440343
3000,Ustilaginomycetes,Malasseziomycetes,524.352,0.688055,-0.00720378
3000,Wallemiomycetes,NA,529.144,0.0427508,0.0159968
3000,Pucciniomycetes,Microbotryomycetes,644.423,0.346937,-0.0302969
3000,Pneumocystidomycetes,Schizosaccharomycetes,489.6,2.03452,-0.0703002
3000,Saccharomycetes,NA,481.386,0.559037,0.0359994
3000,Saccharomycetes,NA,983.939,0.129566,0.0479278
3000,Sordariomycetes,NA,773.218,1.0333,0.070506
3000,Leotiomycetes,NA,894.202,1.42034,0.0169256
3000,Eurotiomycetes,NA,916.038,0.806099,-0.00664742
3000,Neocallimastigomycetes,NA,461.564,1.03511,-0.0379282
4000,Ustilaginomycetes,Neocallimastigomycetes,0,39.8512,0.0440343
4000,Ustilaginomycetes,Malasseziomycetes,527.609,2.97727,-0.00720378
4000,Ustilaginomycetes,Malasseziomycetes,577.963,0.0941085,0.0988195
4000,Neocallimastigomycetes,NA,372.877,0.0608388,0.0245833
4000,Tremellomycetes,NA,944.52,0.639009,-0.0469079
4000,Pucciniomycetes,Microbotryomycetes,607.166,0.164626,-0.0302969
4000,Schizosaccharomycetes,NA,546.997,1.18862,-0.00513318
4000,Pneumocystidomycetes,Schizosaccharomycetes,518.464,2.60356,-0.0703002
4000,Sordariomycetes,NA,926.452,2.25619,0.102946
5000,Ustilaginomycetes,Neocallimastigomycetes,0,35.4155,0.110602
5000,Ustilaginomycetes,Malasseziomycetes,562.575,0.0620183,0.0988195
5000,Wallemiomycetes,NA,737.668,1.21591,-0.0886481
5000,Tremellomycetes,NA,703.209,1.62728,0.0157698
5000,Pucciniomycetes,Microbotryomycetes,618.234,0.222829,-0.0217105
5000,Pneumocystidomycetes,Schizosaccharomycetes,508.12,0.350716,-0.0259338
5000,Leotiomycetes,NA,981.133,0.386119,-0.0825017
5000,Chytridiomycetes,NA,905.539,1.26135,0.0256487
5000,Neocallimastigomycetes,Chytridiomycetes,202.613,0.558214,-0.0290128
6000,Ustilaginomycetes,Neocallimastigomycetes,0,26.776,0.110602
6000,Ustilaginomycetes,Malasseziomycetes,559.565,0.129379,0.0988195
6000,Wallemiomycetes,NA,562.647,1.28102,-0.0414136
6000,Wallemiomycetes,NA,737.668,1.57531,-0.0479361
6000,Pucciniomycetes,NA,965.388,0.253254,-0.0270466
6000,Pucciniomycetes,Microbotryomycetes,598.835,0.157002,-0.0217105
6000,Pneumocystidomycetes,Schizosaccharomycetes,484.235,0.887309,-0.0259338
6000,Sordariomycetes,NA,608.623,0.694009,0.04399
6000,Leotiomycetes,NA,806.076,0.140199,0.0550631
6000,Neocallimastigomycetes,Chytridiomycetes,197.594,0.558214,-0.0290128
7000,Ustilaginomycetes,Neocallimastigomycetes,0,26.3678,0.110602
7000,Ustilaginomycetes,Malasseziomycetes,563.325,0.0732985,0.0988195
7000,Wallemiomycetes,NA,593.748,0.0915902,-0.0310475
7000,Tremellomycetes,Agaricomycetes,565.203,0.337068,0.102105
7000,Pucciniomycetes,Microbotryomycetes,623.189,0.473545,-0.0217105
